sample_idx,timestamp,C3,C4,Cz,Fz,label_int,label_str
2400,9.375,-7.2257,-10.267,-10.0184,2.9696,0,REST
2401,9.37890625,-9.4473,-12.4979,-9.6867,2.5112,0,REST
2402,9.3828125,-7.0144,-5.9559,-9.8264,-2.299,0,REST
2403,9.38671875,-5.4534,-12.8969,-10.0338,-3.7312,0,REST
2404,9.390625,-10.3234,-4.7968,-0.3161,-3.1892,0,REST
2405,9.39453125,-3.1851,-5.6308,-1.4237,-13.4152,0,REST
2406,9.3984375,-5.592,-7.0701,5.0697,-14.8162,0,REST
2407,9.40234375,-5.0902,-0.5794,3.6113,-14.0835,0,REST
2408,9.40625,-3.238,2.7415,4.1932,-15.4494,0,REST
2409,9.41015625,4.6065,3.2287,11.8549,-12.0394,0,REST
2410,9.4140625,2.8257,8.6466,9.6499,-9.1223,0,REST
2411,9.41796875,7.2958,6.0347,11.3359,-8.6379,0,REST
2412,9.421875,6.0378,10.4456,12.1134,-2.4652,0,REST
2413,9.42578125,9.3865,10.9397,13.254,-0.0647,0,REST
2414,9.4296875,11.9371,7.4738,12.0521,3.1497,0,REST
2415,9.43359375,16.8062,9.9954,5.497,6.0972,0,REST
2416,9.4375,10.9961,6.6102,2.9412,4.7865,0,REST
2417,9.44140625,9.2292,5.8366,-1.2341,10.9992,0,REST
2418,9.4453125,3.7414,1.0101,0.0926,13.2273,0,REST
2419,9.44921875,4.783,2.1403,-3.3315,10.2636,0,REST
2420,9.453125,1.0953,3.2153,-6.6174,10.47,0,REST
2421,9.45703125,-6.2338,-3.47,-10.0236,11.824,0,REST
2422,9.4609375,-7.4788,-4.8599,-16.0544,13.3752,0,REST
2423,9.46484375,-9.1089,-6.2918,-9.8032,10.967,0,REST
2424,9.46875,-11.2031,-8.2566,-9.9902,3.8784,0,REST
2425,9.47265625,-10.9873,-8.8442,-13.7502,4.0959,0,REST
2426,9.4765625,-14.5369,-4.6888,-9.5398,-1.4307,0,REST
2427,9.48046875,-13.435,-4.8937,-4.9231,-8.7654,0,REST
2428,9.484375,-14.5495,-6.6196,-1.188,-12.1988,0,REST
2429,9.48828125,-10.0671,-4.034,-2.5156,-6.3053,0,REST
2430,9.4921875,-6.6826,-2.7522,-0.7901,-11.4822,0,REST
2431,9.49609375,-1.6155,-3.0236,7.4924,-10.0737,0,REST
2432,9.5,-1.5722,0.5496,7.7473,-7.6221,0,REST
2433,9.50390625,2.6736,-0.4622,10.7696,-11.4405,0,REST
2434,9.5078125,7.365,2.7837,10.0312,-7.2374,0,REST
2435,9.51171875,9.0107,2.5132,15.8257,-3.2443,0,REST
2436,9.515625,13.3159,5.542,10.5789,0.9099,0,REST
2437,9.51953125,12.5654,8.5916,11.9876,-1.3701,0,REST
2438,9.5234375,9.8981,1.9151,9.8017,4.0671,0,REST
2439,9.52734375,13.6399,8.3804,7.1982,8.7753,0,REST
2440,9.53125,10.4761,2.3742,3.4974,8.9413,0,REST
2441,9.53515625,8.261,3.2788,2.4901,12.526,0,REST
2442,9.5390625,2.148,5.5041,-1.3268,9.7524,0,REST
2443,9.54296875,3.2667,1.6181,-6.1288,8.9376,0,REST
2444,9.546875,-3.0147,1.3667,-8.3827,7.1975,0,REST
2445,9.55078125,-5.9323,0.8441,-5.6524,8.0474,0,REST
2446,9.5546875,-8.2933,-0.6177,-12.3199,6.4227,0,REST
2447,9.55859375,-8.8954,-3.3178,-11.0956,1.9549,0,REST
2448,9.5625,-11.0311,-6.0443,-10.4933,4.8972,0,REST
2449,9.56640625,-13.5416,-3.6201,-7.415,-1.1849,0,REST
2450,9.5703125,-10.4275,-4.2758,-8.3994,-4.8486,0,REST
2451,9.57421875,-8.4408,0.9253,-6.1099,-4.0098,0,REST
2452,9.578125,-10.3904,-3.406,-1.434,-10.3809,0,REST
2453,9.58203125,-7.6513,-3.0406,-0.95,-3.885,0,REST
2454,9.5859375,-3.9584,-3.0469,1.2198,-6.9397,0,REST
2455,9.58984375,-1.0003,-1.8788,4.4503,-8.9956,0,REST
2456,9.59375,0.5091,-2.5375,5.8871,-11.4333,0,REST
2457,9.59765625,0.1111,-2.7944,5.3309,-3.0382,0,REST
2458,9.6015625,5.1117,-1.9583,6.328,-4.6641,0,REST
2459,9.60546875,6.939,-5.0377,12.3408,-0.9334,0,REST
2460,9.609375,7.8147,-2.8115,10.8412,-1.7784,0,REST
2461,9.61328125,8.2322,2.8062,11.8046,1.4548,0,REST
2462,9.6171875,11.365,2.1484,9.8443,0.4804,0,REST
2463,9.62109375,8.4403,-0.6105,2.2539,1.3237,0,REST
2464,9.625,11.1963,3.9213,4.6119,2.9188,0,REST
2465,9.62890625,7.6103,2.2482,0.8848,2.7163,0,REST
2466,9.6328125,3.9223,-1.6459,-1.0791,8.6169,0,REST
2467,9.63671875,4.4536,3.4954,-3.5727,8.0622,0,REST
2468,9.640625,-0.839,1.2895,-3.7636,6.5295,0,REST
2469,9.64453125,5.2496,2.6128,-6.141,3.5056,0,REST
2470,9.6484375,-2.3861,5.7754,-4.9553,4.0584,0,REST
2471,9.65234375,-7.9083,0.6937,-8.2933,-0.4698,0,REST
2472,9.65625,-5.3811,3.0324,-5.1197,0.0812,0,REST
2473,9.66015625,-6.8673,-0.2198,-7.2543,3.2346,0,REST
2474,9.6640625,-5.5875,-2.6014,-9.0596,0.2655,0,REST
2475,9.66796875,-4.783,-0.3285,-6.165,-2.8825,0,REST
2476,9.671875,-7.1623,1.6405,-3.5259,-1.8793,0,REST
2477,9.67578125,-7.2991,1.4859,-1.2151,-8.7641,0,REST
2478,9.6796875,-5.2363,-4.795,-1.236,-3.6998,0,REST
2479,9.68359375,0.2575,-3.4735,-2.8352,-5.594,0,REST
2480,9.6875,-2.3259,-6.5079,5.569,-3.8938,0,REST
2481,9.69140625,-1.0906,-5.9126,2.2366,-2.2826,0,REST
2482,9.6953125,1.1566,-2.8678,3.3566,-1.6674,0,REST
2483,9.69921875,0.6717,-6.1551,4.8662,-1.9427,0,REST
2484,9.703125,5.9784,-3.891,6.0001,-2.4265,0,REST
2485,9.70703125,3.3954,-3.7473,4.3653,-5.1385,0,REST
2486,9.7109375,2.1364,-3.9477,6.0337,-6.475,0,REST
2487,9.71484375,3.1508,2.0368,1.6524,1.4517,0,REST
2488,9.71875,4.7424,-0.956,2.4936,-0.2535,0,REST
2489,9.72265625,5.2735,4.0798,3.1961,1.3213,0,REST
2490,9.7265625,7.8276,3.453,-1.7636,-1.2256,0,REST
2491,9.73046875,0.1593,4.0894,-1.1386,3.2109,0,REST
2492,9.734375,-0.8179,4.9954,0.7698,2.7696,0,REST
2493,9.73828125,3.0376,6.5216,1.7446,3.2103,0,REST
2494,9.7421875,-0.6557,4.6886,1.8663,5.9701,0,REST
2495,9.74609375,3.0407,9.9846,-0.6102,0.7419,0,REST
2496,9.75,-1.2573,4.6053,-2.1326,5.8147,0,REST
2497,9.75390625,-0.8683,3.818,-0.8054,6.0155,0,REST
2498,9.7578125,0.5657,3.1949,0.4894,1.1791,0,REST
2499,9.76171875,-0.9295,-0.0113,-1.6591,4.8274,0,REST
2500,9.765625,-1.6967,0.3978,-5.9357,-0.54,0,REST
2501,9.76953125,-1.5634,-2.8956,-4.8768,0.8569,0,REST
2502,9.7734375,-2.0211,-6.2158,-3.161,-3.3653,0,REST
2503,9.77734375,-3.484,-6.3305,-2.6501,-0.8876,0,REST
2504,9.78125,-7.2617,-11.1504,-0.4441,-4.665,0,REST
2505,9.78515625,-5.6014,-7.9492,-7.7939,-3.1456,0,REST
2506,9.7890625,-4.3395,-6.9198,-4.4039,-3.5855,0,REST
2507,9.79296875,-6.7865,-8.946,0.0479,-4.814,0,REST
2508,9.796875,-4.3994,-12.1343,-3.2956,-8.6139,0,REST
2509,9.80078125,-2.1375,-7.531,2.8989,-6.6305,0,REST
2510,9.8046875,-1.0255,-3.6281,-2.7323,-3.2605,0,REST
2511,9.80859375,0.4811,0.2888,0.1488,-3.3446,0,REST
2512,9.8125,0.5809,-0.5825,2.1129,-1.6713,0,REST
2513,9.81640625,0.8635,1.5046,3.0622,-0.8803,0,REST
2514,9.8203125,7.7613,3.861,5.7799,1.7002,0,REST
2515,9.82421875,5.0318,7.2691,3.8111,5.4217,0,REST
2516,9.828125,8.5825,9.4022,6.965,6.4661,0,REST
2517,9.83203125,5.4042,11.4697,10.7655,4.1065,0,REST
2518,9.8359375,8.8617,8.9539,7.1495,7.4723,0,REST
2519,9.83984375,4.1936,8.6409,5.5262,6.1948,0,REST
2520,9.84375,6.4967,9.9382,6.1139,7.6234,0,REST
2521,9.84765625,9.3722,7.9876,5.4171,7.3537,0,REST
2522,9.8515625,5.0147,1.3454,3.836,8.7008,0,REST
2523,9.85546875,3.2713,3.9026,-0.7983,7.0395,0,REST
2524,9.859375,-0.4236,-1.1524,0.2671,2.4589,0,REST
2525,9.86328125,-6.1002,-4.1276,-7.716,-0.7057,0,REST
2526,9.8671875,0.4243,-2.8898,-6.5553,-2.2353,0,REST
2527,9.87109375,-5.0232,-5.1922,-6.2239,-2.656,0,REST
2528,9.875,-9.2438,-8.1182,-7.7788,-5.7009,0,REST
2529,9.87890625,-5.9086,-12.9663,-6.7717,-6.9834,0,REST
2530,9.8828125,-10.651,-9.0541,-11.8,-8.6057,0,REST
2531,9.88671875,-11.8636,-11.4321,-12.6818,-10.1264,0,REST
2532,9.890625,-10.4319,-11.6927,-4.6572,-10.8009,0,REST
2533,9.89453125,-6.6857,-11.4284,-9.3096,-10.7827,0,REST
2534,9.8984375,-4.4838,-8.4045,-0.8238,-7.001,0,REST
2535,9.90234375,-4.4907,-7.0707,-4.1661,-5.8214,0,REST
2536,9.90625,3.0089,1.5375,-2.0618,-5.0325,0,REST
2537,9.91015625,6.8463,7.8559,1.85,-0.79,0,REST
2538,9.9140625,6.9842,6.2283,8.0661,3.1088,0,REST
2539,9.91796875,7.6827,6.9671,10.8517,3.3188,0,REST
2540,9.921875,11.1801,13.1956,10.3393,6.9067,0,REST
2541,9.92578125,9.4787,5.2892,11.1994,12.5466,0,REST
2542,9.9296875,8.8507,13.241,10.5853,8.9439,0,REST
2543,9.93359375,11.3838,12.2435,11.9132,12.2444,0,REST
2544,9.9375,13.7881,9.503,8.7486,9.0158,0,REST
2545,9.94140625,8.2694,4.3666,4.69,12.8888,0,REST
2546,9.9453125,4.9038,8.7531,2.6801,8.9168,0,REST
2547,9.94921875,5.7917,4.4518,0.712,7.3651,0,REST
2548,9.953125,-4.3163,-2.4418,-1.8195,0.9585,0,REST
2549,9.95703125,-0.6229,-4.3655,-2.8237,-1.0132,0,REST
2550,9.9609375,-5.0418,-6.1231,-4.5857,-5.3203,0,REST
2551,9.96484375,-8.4001,-7.1704,-12.4968,-6.3122,0,REST
2552,9.96875,-6.3041,-14.0501,-12.545,-12.8747,0,REST
2553,9.97265625,-14.0166,-9.1405,-10.8317,-12.8573,0,REST
2554,9.9765625,-11.1641,-16.3266,-13.3729,-13.6604,0,REST
2555,9.98046875,-12.108,-10.0912,-12.5413,-13.0034,0,REST
2556,9.984375,-11.3519,-10.4966,-11.7843,-12.4423,0,REST
2557,9.98828125,-5.9014,-9.1252,-2.1349,-10.4014,0,REST
2558,9.9921875,-8.0919,-9.6321,-3.6175,-4.1088,0,REST
2559,9.99609375,-1.6922,-2.9886,-3.0341,-2.2589,0,REST
2560,10.0,-1.5412,-1.6045,-0.3751,-1.4897,0,REST
2561,10.00390625,5.563,4.0773,1.3918,5.3725,0,REST
2562,10.0078125,5.359,9.5618,5.1957,7.1728,0,REST
2563,10.01171875,10.4187,9.1086,8.4038,9.9006,0,REST
2564,10.015625,11.2319,10.6594,10.0493,10.5281,0,REST
2565,10.01953125,11.2337,13.6278,11.1326,10.6288,0,REST
2566,10.0234375,15.6038,13.449,8.9407,11.3345,0,REST
2567,10.02734375,12.5061,10.8967,15.0218,14.5765,0,REST
2568,10.03125,10.7533,12.5289,12.6136,12.304,0,REST
2569,10.03515625,8.3906,6.2255,5.6594,6.2065,0,REST
2570,10.0390625,6.4233,6.8937,4.9934,3.3447,0,REST
2571,10.04296875,8.4888,4.0698,4.6965,3.297,0,REST
2572,10.046875,-0.7092,-2.1099,0.7502,-3.8628,0,REST
2573,10.05078125,-4.1059,-2.8711,-1.5448,-5.3661,0,REST
2574,10.0546875,-5.1262,-4.2724,-6.434,-5.8608,0,REST
2575,10.05859375,-9.7828,-10.5775,-8.8077,-6.4851,0,REST
2576,10.0625,-11.522,-14.5559,-12.0899,-10.5162,0,REST
2577,10.06640625,-9.8189,-8.0327,-12.7922,-11.2679,0,REST
2578,10.0703125,-12.5598,-13.8071,-14.64,-9.8271,0,REST
2579,10.07421875,-11.7205,-9.5544,-9.8919,-11.5433,0,REST
2580,10.078125,-6.2971,-11.5858,-8.9433,-11.4061,0,REST
2581,10.08203125,-5.2212,-8.5031,-9.5555,-2.8985,0,REST
2582,10.0859375,-6.8593,-7.1032,-5.3205,-4.6834,0,REST
2583,10.08984375,-1.8296,-5.0194,-4.3116,-2.1118,0,REST
2584,10.09375,-1.2522,0.5026,-0.286,0.0203,0,REST
2585,10.09765625,-0.7016,2.8351,5.9842,4.9094,0,REST
2586,10.1015625,4.8312,7.2402,4.9797,6.0431,0,REST
2587,10.10546875,7.0614,3.938,8.1073,7.9602,0,REST
2588,10.109375,11.1407,6.1968,7.0347,14.5721,0,REST
2589,10.11328125,6.8483,12.6175,9.0226,11.1426,0,REST
2590,10.1171875,12.581,6.7863,10.3521,10.3039,0,REST
2591,10.12109375,8.5551,6.2497,10.8953,7.6885,0,REST
2592,10.125,8.5532,10.8751,8.4403,7.0303,0,REST
2593,10.12890625,5.2615,4.9317,5.9989,3.7923,0,REST
2594,10.1328125,5.1348,3.5982,3.3338,1.9238,0,REST
2595,10.13671875,2.1052,-0.0533,6.1509,-1.5271,0,REST
2596,10.140625,-1.2279,1.0038,1.2338,-7.8519,0,REST
2597,10.14453125,-2.1964,-2.0091,-0.7802,-5.1191,0,REST
2598,10.1484375,-3.8762,-4.5641,-1.8127,-5.995,0,REST
2599,10.15234375,-6.0944,-9.4533,-7.122,-10.1985,0,REST
2600,10.15625,-6.2716,-8.9896,-5.7203,-8.0208,0,REST
2601,10.16015625,-6.2992,-10.0915,-12.1369,-7.6663,0,REST
2602,10.1640625,-7.3165,-8.8146,-3.5475,-5.5384,0,REST
2603,10.16796875,-2.1778,-12.0731,-7.8551,-7.1777,0,REST
2604,10.171875,-5.7511,-8.1492,-10.6181,-4.3098,0,REST
2605,10.17578125,-5.6265,-7.0502,-5.6996,-5.9735,0,REST
2606,10.1796875,-4.1865,-1.123,-5.2656,-2.8392,0,REST
2607,10.18359375,-3.6809,1.2193,-0.7573,3.489,0,REST
2608,10.1875,0.166,-2.4015,-0.9961,4.9266,0,REST
2609,10.19140625,-0.3905,4.359,-0.5536,3.217,0,REST
2610,10.1953125,5.4313,0.936,-2.9864,4.7812,0,REST
2611,10.19921875,2.2038,5.6089,3.5734,6.8169,0,REST
2612,10.203125,5.4349,8.2286,0.0405,7.818,0,REST
2613,10.20703125,4.7791,8.5807,3.3753,5.4103,0,REST
2614,10.2109375,7.5107,8.5536,5.7922,6.9394,0,REST
2615,10.21484375,4.5503,10.0407,1.9314,3.2197,0,REST
2616,10.21875,5.8085,6.6294,1.7611,4.2171,0,REST
2617,10.22265625,7.369,7.6805,2.4864,-0.9516,0,REST
2618,10.2265625,1.2017,4.4523,4.6857,-0.7598,0,REST
2619,10.23046875,1.9425,-0.0352,7.3647,-2.1413,0,REST
2620,10.234375,1.2798,-2.1035,4.7151,-0.6406,0,REST
2621,10.23828125,2.9711,0.54,0.5478,-4.0428,0,REST
2622,10.2421875,5.2892,-4.4009,1.9385,-2.2798,0,REST
2623,10.24609375,-0.6295,-6.5053,4.9689,-6.2538,0,REST
2624,10.25,1.6886,-5.9152,1.2048,-4.0719,0,REST
2625,10.25390625,1.0277,-5.2711,-0.306,-7.0646,0,REST
2626,10.2578125,-1.085,-6.1965,1.3906,-5.5099,0,REST
2627,10.26171875,-1.9637,-3.0994,-2.6522,-1.764,0,REST
2628,10.265625,-4.0265,-9.375,-1.225,-0.0721,0,REST
2629,10.26953125,-2.6715,-3.1877,-3.5437,0.7113,0,REST
2630,10.2734375,-4.8494,-1.8069,-5.722,-1.8237,0,REST
2631,10.27734375,-3.2442,-2.8491,-2.8471,0.211,0,REST
2632,10.28125,-6.6579,-2.2708,-0.2269,0.4479,0,REST
2633,10.28515625,-2.6891,-5.3185,-4.6083,-0.2283,0,REST
2634,10.2890625,-5.1414,0.9839,-7.2154,-0.5065,0,REST
2635,10.29296875,-1.6199,5.6634,-3.121,2.0372,0,REST
2636,10.296875,-4.1037,-1.7288,-5.983,1.2888,0,REST
2637,10.30078125,-3.5453,3.1524,-2.6972,1.4992,0,REST
2638,10.3046875,-1.7614,7.1741,-2.6109,-2.916,0,REST
2639,10.30859375,2.7394,5.1326,2.2725,4.2161,0,REST
2640,10.3125,-0.2363,4.6344,2.4794,1.2076,0,REST
2641,10.31640625,3.9124,7.6907,-0.3186,3.3864,0,REST
2642,10.3203125,3.3107,4.5511,0.2694,5.6541,0,REST
2643,10.32421875,4.7149,-0.5912,4.5546,2.6173,0,REST
2644,10.328125,4.9187,1.5887,5.3154,4.5247,0,REST
2645,10.33203125,5.2267,-0.8715,3.3904,2.8614,0,REST
2646,10.3359375,7.2663,-5.2188,3.6089,2.911,0,REST
2647,10.33984375,5.6503,0.3465,7.6214,3.2479,0,REST
2648,10.34375,8.282,1.645,8.0871,-1.2804,0,REST
2649,10.34765625,5.5226,-3.7633,6.7707,-0.3683,0,REST
2650,10.3515625,6.9136,-4.3601,5.765,-6.184,0,REST
2651,10.35546875,-0.7358,-6.4229,4.176,-5.4276,0,REST
2652,10.359375,-1.1251,-6.8593,6.4719,-1.8222,0,REST
2653,10.36328125,-2.6035,-8.5403,1.2008,-9.6593,0,REST
2654,10.3671875,-3.4589,-1.0761,1.0284,-8.7047,0,REST
2655,10.37109375,-8.8424,-1.105,-2.9704,-4.61,0,REST
2656,10.375,-6.8536,-3.6407,-7.0396,-2.7501,0,REST
2657,10.37890625,-5.9017,-3.3409,-8.7272,-5.5763,0,REST
2658,10.3828125,-11.9285,1.6667,-9.9149,-3.3057,0,REST
2659,10.38671875,-8.3459,-1.8902,-9.5912,-3.3455,0,REST
2660,10.390625,-4.3582,-0.4379,-8.7206,0.3322,0,REST
2661,10.39453125,-7.8461,0.0431,-8.0992,0.7278,0,REST
2662,10.3984375,-6.3125,-1.1723,-11.1762,2.0766,0,REST
2663,10.40234375,-1.0106,1.6056,-6.9914,5.5431,0,REST
2664,10.40625,-1.3635,-0.7106,-5.8327,7.8633,0,REST
2665,10.41015625,3.103,-1.4488,-2.6301,8.544,0,REST
2666,10.4140625,6.5085,2.4821,2.4727,5.7791,0,REST
2667,10.41796875,9.3311,4.5027,1.8426,10.2012,0,REST
2668,10.421875,8.2372,4.2893,7.1904,6.329,0,REST
2669,10.42578125,13.9117,4.2501,5.7613,7.7482,0,REST
2670,10.4296875,11.7825,1.9864,10.2415,0.7951,0,REST
2671,10.43359375,13.599,4.9276,7.052,4.2897,0,REST
2672,10.4375,11.5469,4.3116,12.3515,1.6435,0,REST
2673,10.44140625,9.2797,3.1953,12.0965,-1.4339,0,REST
2674,10.4453125,7.0861,2.555,11.642,-4.2663,0,REST
2675,10.44921875,6.0819,1.8449,8.1931,-6.0678,0,REST
2676,10.453125,3.0765,-1.628,7.5419,-11.3484,0,REST
2677,10.45703125,-6.7923,0.1474,8.2021,-9.7637,0,REST
2678,10.4609375,-2.6114,-2.6179,-0.2615,-13.0742,0,REST
2679,10.46484375,-9.4193,-3.1799,0.3204,-9.1101,0,REST
2680,10.46875,-16.1185,-6.2551,-5.2344,-6.9277,0,REST
2681,10.47265625,-13.315,-5.0603,-4.1662,-7.1466,0,REST
2682,10.4765625,-17.7388,-4.662,-11.9576,-8.2117,0,REST
2683,10.48046875,-10.3836,-6.2123,-13.1154,1.4052,0,REST
2684,10.484375,-7.927,-4.8514,-13.6544,1.8425,0,REST
2685,10.48828125,-8.8142,-6.9955,-12.7932,2.3404,0,REST
2686,10.4921875,-9.1602,-4.1533,-9.7391,7.5342,0,REST
2687,10.49609375,-1.2881,-0.6509,-14.7721,9.6196,0,REST
2688,10.5,-1.8363,1.2252,-10.5441,11.3028,0,REST
2689,10.50390625,3.1981,-0.9107,-0.8939,11.835,0,REST
2690,10.5078125,4.3506,3.8845,-1.2667,11.14,0,REST
2691,10.51171875,9.4035,5.0878,-0.4223,11.653,0,REST
2692,10.515625,14.0233,5.7295,3.9088,5.5136,0,REST
2693,10.51953125,12.2886,3.8039,9.8985,6.0302,0,REST
2694,10.5234375,12.4433,4.4703,9.6678,0.3598,0,REST
2695,10.52734375,12.4685,3.0981,11.9518,0.6562,0,REST
2696,10.53125,9.9242,6.5781,17.435,-6.2894,0,REST
2697,10.53515625,6.1174,9.2747,14.4644,-6.3439,0,REST
2698,10.5390625,7.7979,0.9258,15.0859,-9.1958,0,REST
2699,10.54296875,2.4519,4.0376,9.6481,-9.6111,0,REST
2700,10.546875,-4.602,0.1025,4.4337,-12.3055,0,REST
2701,10.55078125,-3.1489,-0.3204,4.8548,-13.6353,0,REST
2702,10.5546875,-8.284,-5.2221,2.3762,-8.876,0,REST
2703,10.55859375,-8.5684,-12.4135,-1.4617,-8.7816,0,REST
2704,10.5625,-9.918,-7.5109,-4.789,-7.0724,0,REST
2705,10.56640625,-11.4618,-7.394,-8.5676,-4.9783,0,REST
2706,10.5703125,-14.9109,-6.978,-12.5085,-3.7935,0,REST
2707,10.57421875,-12.5369,-11.6131,-9.313,-0.9578,0,REST
2708,10.578125,-11.1057,-10.1138,-8.3848,4.7523,0,REST
2709,10.58203125,-7.328,-6.5191,-12.7831,6.9025,0,REST
2710,10.5859375,-8.7774,-4.9623,-11.2144,13.3533,0,REST
2711,10.58984375,-7.8257,-0.4029,-7.3978,10.6576,0,REST
2712,10.59375,2.2427,-0.5152,-5.2489,14.2355,0,REST
2713,10.59765625,3.6748,2.3878,-4.84,10.4429,0,REST
2714,10.6015625,6.7432,3.4308,-0.9186,12.366,0,REST
2715,10.60546875,8.4263,2.7806,0.9871,7.9652,0,REST
2716,10.609375,11.9125,9.7991,2.1817,7.2199,0,REST
2717,10.61328125,9.19,9.8142,7.6715,2.9727,0,REST
2718,10.6171875,10.0866,11.9474,6.3123,-1.6473,0,REST
2719,10.62109375,7.5994,9.5306,8.9345,-2.481,0,REST
2720,10.625,8.9216,10.6697,7.1924,-1.0193,0,REST
2721,10.62890625,5.7137,10.8558,8.2591,-14.0172,0,REST
2722,10.6328125,5.409,6.6789,10.2307,-13.4871,0,REST
2723,10.63671875,1.8179,5.3307,5.5009,-12.9277,0,REST
2724,10.640625,3.8215,3.0745,7.4886,-12.4449,0,REST
2725,10.64453125,-4.06,-0.7182,4.0886,-10.6888,0,REST
2726,10.6484375,-3.5263,-2.6686,0.3894,-9.0774,0,REST
2727,10.65234375,-3.3463,-6.7463,-2.6209,-6.0962,0,REST
2728,10.65625,-7.7,-7.8199,-4.1048,-4.9049,0,REST
2729,10.66015625,-7.9799,-9.0718,-3.9089,-3.1155,0,REST
2730,10.6640625,-8.7812,-13.881,-3.7523,1.3879,0,REST
2731,10.66796875,-4.7746,-9.069,-6.558,5.1597,0,REST
2732,10.671875,-7.2059,-11.3293,-7.2486,7.9987,0,REST
2733,10.67578125,-2.8775,-5.7602,-2.4568,8.9456,0,REST
2734,10.6796875,-4.5744,-9.5887,-8.6862,12.1014,0,REST
2735,10.68359375,0.1216,-0.1583,-6.2077,13.4561,0,REST
2736,10.6875,-1.9723,-1.7038,-6.0713,9.9308,0,REST
2737,10.69140625,2.2368,-1.2267,-0.4666,9.846,0,REST
2738,10.6953125,0.5285,3.5748,-2.6385,6.2937,0,REST
2739,10.69921875,0.1788,7.8099,-3.2026,3.5363,0,REST
2740,10.703125,5.2685,7.6657,0.4346,4.7529,0,REST
2741,10.70703125,5.0743,11.6215,1.8915,-1.7412,0,REST
2742,10.7109375,3.6332,11.9214,2.344,-2.1135,0,REST
2743,10.71484375,3.7104,14.7976,5.5597,-2.8468,0,REST
2744,10.71875,4.2214,10.1956,3.8427,-8.3337,0,REST
2745,10.72265625,4.7527,9.4306,3.463,-9.2425,0,REST
2746,10.7265625,3.2567,9.1451,0.523,-8.024,0,REST
2747,10.73046875,0.8286,7.9125,4.7225,-9.1989,0,REST
2748,10.734375,5.8768,0.3689,0.516,-7.1779,0,REST
2749,10.73828125,3.873,-1.0971,3.8555,-9.2518,0,REST
2750,10.7421875,2.7879,-4.261,1.5424,-3.5747,0,REST
2751,10.74609375,0.7365,-5.9292,-0.9923,-6.694,0,REST
2752,10.75,0.1634,-12.6093,4.3351,-2.863,0,REST
2753,10.75390625,-0.7043,-16.5215,2.9431,1.8025,0,REST
2754,10.7578125,0.5475,-12.8672,-1.5465,5.8574,0,REST
2755,10.76171875,0.388,-10.7662,-3.6054,4.4213,0,REST
2756,10.765625,-5.4383,-15.9115,3.9704,8.0532,0,REST
2757,10.76953125,-5.3443,-10.1215,2.3935,10.6112,0,REST
2758,10.7734375,-3.9351,-5.88,-1.2314,5.7545,0,REST
2759,10.77734375,-3.5631,-6.5601,-0.7237,4.5278,0,REST
2760,10.78125,-5.8951,-5.0643,-1.3336,5.1986,0,REST
2761,10.78515625,-4.6155,2.9986,0.9216,5.9857,0,REST
2762,10.7890625,-5.0486,2.2012,0.5077,6.585,0,REST
2763,10.79296875,-2.569,5.1896,-3.1363,-0.617,0,REST
2764,10.796875,-6.7267,6.5085,-1.3386,1.1452,0,REST
2765,10.80078125,-3.5932,10.6177,-5.8627,-2.1614,0,REST
2766,10.8046875,-1.0122,13.9722,-4.7219,2.6344,0,REST
2767,10.80859375,1.7827,9.0166,-5.478,-3.6666,0,REST
2768,10.8125,-0.1791,11.4564,-6.6601,-5.4212,0,REST
2769,10.81640625,4.6586,11.4593,-3.4236,-3.596,0,REST
2770,10.8203125,3.1261,8.353,-4.2351,-4.4919,0,REST
2771,10.82421875,5.6168,6.0778,-0.9005,-5.9801,0,REST
2772,10.828125,10.2967,5.1632,3.1431,-5.1162,0,REST
2773,10.83203125,4.7747,-1.2332,2.378,-6.2318,0,REST
2774,10.8359375,8.3107,-3.9971,6.5863,-5.6743,0,REST
2775,10.83984375,9.8727,-9.8337,3.9776,-3.9479,0,REST
2776,10.84375,3.8783,-12.9127,9.4684,-1.5551,0,REST
2777,10.84765625,0.1441,-12.8133,6.1765,0.6136,0,REST
2778,10.8515625,0.1063,-13.9566,8.8184,0.5816,0,REST
2779,10.85546875,2.4639,-14.5719,7.3688,-0.8968,0,REST
2780,10.859375,3.2393,-9.9935,6.0243,2.0682,0,REST
2781,10.86328125,0.3332,-6.8725,1.0517,-0.4674,0,REST
2782,10.8671875,-5.0085,-4.1484,7.2618,1.0409,0,REST
2783,10.87109375,-5.7683,-7.681,-0.0277,5.3026,0,REST
2784,10.875,-10.91,-2.9108,-0.9438,4.9581,0,REST
2785,10.87890625,-11.4156,4.2802,0.6703,4.8139,0,REST
2786,10.8828125,-13.3298,3.7241,-3.0546,-0.4347,0,REST
2787,10.88671875,-9.6678,5.6136,-5.2518,1.0554,0,REST
2788,10.890625,-8.1284,8.4312,-8.9665,6.6599,0,REST
2789,10.89453125,-9.1278,9.4329,-12.5977,4.9357,0,REST
2790,10.8984375,-8.3246,9.9257,-13.1435,3.769,0,REST
2791,10.90234375,-2.6255,9.9323,-11.1838,3.5742,0,REST
2792,10.90625,-1.9094,4.2901,-8.4123,-0.8987,0,REST
2793,10.91015625,1.7308,10.738,-9.5183,-3.2815,0,REST
2794,10.9140625,2.0761,5.6888,-3.9904,2.5146,0,REST
